source,policy_text,domain,stakeholders,agree_pct,neutral_pct,disagree_pct,support_score,consensus_score,word_count,year,is_privacy,is_employment,is_economic,is_legal,is_tech,is_social,description,policy_type,country,policy_density_context,economic_pressure_context,education_readiness_context,support_bucket,domain_encoded,stakeholder_encoded,estimated_support_bucket,support_probability
OECD,DUTCH DIGITALISATION STRATEGY 2021,Other,General Public,0.0,0.0,0.0,0.0,0.0,4,2021.0,0,0,0,0,0,0,"The 2021 DDS provides an overview of the current state of digitalisation in country, identify future trends and analyses the past digitalisation progress.",Unknown,Netherlands,0.5418641390205371,0.5,0.5,,3,1,Medium,0.6765000000000001
OECD,DUTCH DIGITALISATION STRATEGY 2021,Other,General Public,0.0,0.0,0.0,0.0,0.0,4,2021.0,0,0,0,0,0,0,"The 2021 DDS provides an overview of the current state of digitalisation in country, identify future trends and analyses the past digitalisation progress.",Unknown,Netherlands,0.5418641390205371,0.5,0.5,,3,1,Medium,0.6765000000000001
OECD,DUTCH DIGITALISATION STRATEGY 2021,Other,General Public,0.0,0.0,0.0,0.0,0.0,4,2021.0,0,0,0,0,0,0,"The 2021 DDS provides an overview of the current state of digitalisation in country, identify future trends and analyses the past digitalisation progress.",Unknown,Netherlands,0.5418641390205371,0.5,0.5,,3,1,Medium,0.6765000000000001
OECD,DUTCH DIGITALISATION STRATEGY 2021,Other,General Public,0.0,0.0,0.0,0.0,0.0,4,2021.0,0,0,0,0,0,0,"The 2021 DDS provides an overview of the current state of digitalisation in country, identify future trends and analyses the past digitalisation progress.",Unknown,Netherlands,0.5418641390205371,0.5,0.5,,3,1,Medium,0.6765000000000001
OECD,DUTCH DIGITALISATION STRATEGY 2021,Other,General Public,0.0,0.0,0.0,0.0,0.0,4,2021.0,0,0,0,0,0,0,"The 2021 DDS provides an overview of the current state of digitalisation in country, identify future trends and analyses the past digitalisation progress.",Unknown,Netherlands,0.5418641390205371,0.5,0.5,,3,1,Medium,0.6765000000000001
OECD,DUTCH DIGITALISATION STRATEGY 2021,Other,General Public,0.0,0.0,0.0,0.0,0.0,4,2021.0,0,0,0,0,0,0,"The 2021 DDS provides an overview of the current state of digitalisation in country, identify future trends and analyses the past digitalisation progress.",Unknown,Netherlands,0.5418641390205371,0.5,0.5,,3,1,Medium,0.6765000000000001
OECD,AI USE CASES IN THE PUBLIC SECTOR,Social,General Public,0.0,0.0,0.0,0.0,0.0,7,,0,0,0,0,1,1,AI use cases in the public sector in the Netherlands.,Unknown,Netherlands,0.08425487098472881,0.65,0.4,,-1,1,Medium,0.5481666666666666
OECD,AI USE CASES IN THE PUBLIC SECTOR,Social,General Public,0.0,0.0,0.0,0.0,0.0,7,,0,0,0,0,1,1,AI use cases in the public sector in the Netherlands.,Unknown,Netherlands,0.08425487098472881,0.65,0.4,,-1,1,Medium,0.5481666666666666
OECD,AI GOVERNANCE IN JAPAN 1.1,Legal/Governance,General Public,0.0,0.0,0.0,0.0,0.0,5,2021.0,0,0,0,1,1,0,"This report provides the result of discussion of ideal approaches to AI governance in Japan for the purpose of operationalizing the Japanese AI Principles by the Expert Group on How AI Principles Should be Implemented (former the Expert Group on Architecture for AI Principles to be Practiced), organized by the METI.",Unknown,Japan,0.07424960505529225,0.5,0.55,,2,1,High,0.6453333333333333
OECD,GOVERNANCE INNOVATION VER. 2 - A GUIDE TO DESIGNING AND IMPLEMENTING AGILE GOVERNANCE,Legal/Governance,General Public,0.0,0.0,0.0,0.0,0.0,13,2021.0,0,0,0,0,1,1,This report aims to tackle the concept of agile governance and analyse how it can be implemented into the Japanese society.,Unknown,Japan,0.07424960505529225,0.5,0.55,,2,1,High,0.45533333333333337
OECD,GOVERNANCE INNOVATION VER. 2 - A GUIDE TO DESIGNING AND IMPLEMENTING AGILE GOVERNANCE,Legal/Governance,General Public,0.0,0.0,0.0,0.0,0.0,13,2021.0,0,0,0,0,1,1,This report aims to tackle the concept of agile governance and analyse how it can be implemented into the Japanese society.,Unknown,Japan,0.07424960505529225,0.5,0.55,,2,1,High,0.45533333333333337
OECD,NON-DISCRIMINATION BY DESIGN,Other,General Public,0.0,0.0,0.0,0.0,0.0,3,2021.0,0,0,0,0,0,0,Establishes guidelines for the development and application of algorithms.,Unknown,Netherlands,0.5418641390205371,0.5,0.5,,3,1,Low,0.5372380952380952
OECD,"STRATEGY FOR SCIENCE, TECHNOLOGY, AND INNOVATION",Technology,General Public,0.0,0.0,0.0,0.0,0.0,6,2021.0,0,0,0,0,1,0,"This strategy aims to articulate Spain's R&D& innovation strategy with EU's science and innovation programme, Horizon Europe.",Unknown,Spain,0.09320695102685624,0.7,0.8,,5,1,Medium,0.87
OECD,"STRATEGY FOR SCIENCE, TECHNOLOGY, AND INNOVATION",Technology,General Public,0.0,0.0,0.0,0.0,0.0,6,2021.0,0,0,0,0,1,0,"This strategy aims to articulate Spain's R&D& innovation strategy with EU's science and innovation programme, Horizon Europe.",Unknown,Spain,0.09320695102685624,0.7,0.8,,5,1,Medium,0.87
OECD,UNIQUE SCIENTIFIC-TECHNICAL INFRASTRUCTURES,Technology,General Public,0.0,0.0,0.0,0.0,0.0,3,2019.0,0,0,0,0,1,0,"The term Unique Scientific and Technical Infrastructures (ICTS) refers to leading R&D facilities that, individually or by coordinating several installations, provide services for pioneering and top-quality research, as well as for the transmission, exchange and preservation of knowledge, transfer of technology, and promotion of innovation.",Unknown,Spain,0.09320695102685624,0.7,0.8,,5,1,Medium,0.64
OECD,PLAN FOR THE DIGITALISATION OF PUBLIC ADMINISTRATION,Social,General Public,0.0,0.0,0.0,0.0,0.0,7,2021.0,0,0,0,1,1,1,"This Plan for the Digitalization of Public Administrations represents a decisive leap forward in improving the effectiveness and efficiency of the Public Administration, transparency and the elimination of administrative obstacles through the automation of management. It places a greater focus on the personalisation of services and user experience, as well as acting as a catalyst for technological innovation in Spain from the public sphere.",Unknown,Spain,0.08425487098472881,0.65,0.4,,-1,1,Medium,0.479
OECD,PLAN FOR THE DIGITALISATION OF PUBLIC ADMINISTRATION,Social,General Public,0.0,0.0,0.0,0.0,0.0,7,2021.0,0,0,0,1,1,1,"This Plan for the Digitalization of Public Administrations represents a decisive leap forward in improving the effectiveness and efficiency of the Public Administration, transparency and the elimination of administrative obstacles through the automation of management. It places a greater focus on the personalisation of services and user experience, as well as acting as a catalyst for technological innovation in Spain from the public sphere.",Unknown,Spain,0.08425487098472881,0.65,0.4,,-1,1,Medium,0.479
OECD,PLAN FOR THE DIGITALISATION OF PUBLIC ADMINISTRATION,Social,General Public,0.0,0.0,0.0,0.0,0.0,7,2021.0,0,0,0,1,1,1,"This Plan for the Digitalization of Public Administrations represents a decisive leap forward in improving the effectiveness and efficiency of the Public Administration, transparency and the elimination of administrative obstacles through the automation of management. It places a greater focus on the personalisation of services and user experience, as well as acting as a catalyst for technological innovation in Spain from the public sphere.",Unknown,Spain,0.08425487098472881,0.65,0.4,,-1,1,Medium,0.479
OECD,PLAN FOR THE DIGITALISATION OF PUBLIC ADMINISTRATION,Social,General Public,0.0,0.0,0.0,0.0,0.0,7,2021.0,0,0,0,1,1,1,"This Plan for the Digitalization of Public Administrations represents a decisive leap forward in improving the effectiveness and efficiency of the Public Administration, transparency and the elimination of administrative obstacles through the automation of management. It places a greater focus on the personalisation of services and user experience, as well as acting as a catalyst for technological innovation in Spain from the public sphere.",Unknown,Spain,0.08425487098472881,0.65,0.4,,-1,1,Medium,0.479
OECD,PLAN FOR THE DIGITALISATION OF PUBLIC ADMINISTRATION,Social,General Public,0.0,0.0,0.0,0.0,0.0,7,2021.0,0,0,0,1,1,1,"This Plan for the Digitalization of Public Administrations represents a decisive leap forward in improving the effectiveness and efficiency of the Public Administration, transparency and the elimination of administrative obstacles through the automation of management. It places a greater focus on the personalisation of services and user experience, as well as acting as a catalyst for technological innovation in Spain from the public sphere.",Unknown,Spain,0.08425487098472881,0.65,0.4,,-1,1,Medium,0.479
OECD,"RECOVERY, TRANSFORMATION, AND RESILIENCE PLAN",Other,General Public,0.0,0.0,0.0,0.0,0.0,5,2021.0,0,0,0,0,1,0,"This plan states the post-COVID recovery plan, which puts AI in the heart of several initiatives.",Unknown,Spain,0.5418641390205371,0.5,0.5,,3,1,Medium,0.7606666666666668
OECD,"RECOVERY, TRANSFORMATION, AND RESILIENCE PLAN",Other,General Public,0.0,0.0,0.0,0.0,0.0,5,2021.0,0,0,0,0,1,0,"This plan states the post-COVID recovery plan, which puts AI in the heart of several initiatives.",Unknown,Spain,0.5418641390205371,0.5,0.5,,3,1,Medium,0.7606666666666668
OECD,"RECOVERY, TRANSFORMATION, AND RESILIENCE PLAN",Other,General Public,0.0,0.0,0.0,0.0,0.0,5,2021.0,0,0,0,0,1,0,"This plan states the post-COVID recovery plan, which puts AI in the heart of several initiatives.",Unknown,Spain,0.5418641390205371,0.5,0.5,,3,1,Medium,0.7606666666666668
OECD,"RECOVERY, TRANSFORMATION, AND RESILIENCE PLAN",Other,General Public,0.0,0.0,0.0,0.0,0.0,5,2021.0,0,0,0,0,1,0,"This plan states the post-COVID recovery plan, which puts AI in the heart of several initiatives.",Unknown,Spain,0.5418641390205371,0.5,0.5,,3,1,Medium,0.7606666666666668
OECD,DIGITAL RIGHTS CHARTER,Other,General Public,0.0,0.0,0.0,0.0,0.0,3,2021.0,0,1,0,0,1,0,This charters presents a set of digital rights to be followed by institutions using digital technologies in their work.,Unknown,Spain,0.5418641390205371,0.5,0.5,,3,1,High,0.7591666666666668
OECD,AI USE CASES IN THE PORTUGUESE PUBLIC SECTOR,Social,General Public,0.0,0.0,0.0,0.0,0.0,8,2018.0,0,0,0,0,1,1,AI use cases in the public sector in Portugal.,Unknown,Portugal,0.08425487098472881,0.65,0.4,,-1,1,Medium,0.5481666666666666
OECD,TUNISIA AI ROADMAP,Other,General Public,0.0,0.0,0.0,0.0,0.0,3,2021.0,0,0,0,1,1,0,This Roadmap states objectives and proposes an action plan for the development of AI in Tunisia.,Unknown,Tunisia,0.5418641390205371,0.5,0.5,,3,1,High,0.7211666666666666
OECD,TUNISIA AI ROADMAP,Other,General Public,0.0,0.0,0.0,0.0,0.0,3,2021.0,0,0,0,1,1,0,This Roadmap states objectives and proposes an action plan for the development of AI in Tunisia.,Unknown,Tunisia,0.5418641390205371,0.5,0.5,,3,1,High,0.7211666666666666
OECD,TUNISIA AI ROADMAP,Other,General Public,0.0,0.0,0.0,0.0,0.0,3,2021.0,0,0,0,1,1,0,This Roadmap states objectives and proposes an action plan for the development of AI in Tunisia.,Unknown,Tunisia,0.5418641390205371,0.5,0.5,,3,1,High,0.7211666666666666
OECD,TUNISIA AI ROADMAP,Other,General Public,0.0,0.0,0.0,0.0,0.0,3,2021.0,0,0,0,1,1,0,This Roadmap states objectives and proposes an action plan for the development of AI in Tunisia.,Unknown,Tunisia,0.5418641390205371,0.5,0.5,,3,1,High,0.7211666666666666
OECD,TUNISIA AI ROADMAP,Other,General Public,0.0,0.0,0.0,0.0,0.0,3,2021.0,0,0,0,1,1,0,This Roadmap states objectives and proposes an action plan for the development of AI in Tunisia.,Unknown,Tunisia,0.5418641390205371,0.5,0.5,,3,1,High,0.7211666666666666
OECD,TUNISIA AI ROADMAP,Other,General Public,0.0,0.0,0.0,0.0,0.0,3,2021.0,0,0,0,1,1,0,This Roadmap states objectives and proposes an action plan for the development of AI in Tunisia.,Unknown,Tunisia,0.5418641390205371,0.5,0.5,,3,1,High,0.7211666666666666
OECD,TUNISIA AI ROADMAP,Other,General Public,0.0,0.0,0.0,0.0,0.0,3,2021.0,0,0,0,1,1,0,This Roadmap states objectives and proposes an action plan for the development of AI in Tunisia.,Unknown,Tunisia,0.5418641390205371,0.5,0.5,,3,1,High,0.7211666666666666
OECD,TUNISIA AI ROADMAP,Other,General Public,0.0,0.0,0.0,0.0,0.0,3,2021.0,0,0,0,1,1,0,This Roadmap states objectives and proposes an action plan for the development of AI in Tunisia.,Unknown,Tunisia,0.5418641390205371,0.5,0.5,,3,1,High,0.7211666666666666
OECD,TUNISIA AI ROADMAP,Other,General Public,0.0,0.0,0.0,0.0,0.0,3,2021.0,0,0,0,1,1,0,This Roadmap states objectives and proposes an action plan for the development of AI in Tunisia.,Unknown,Tunisia,0.5418641390205371,0.5,0.5,,3,1,High,0.7211666666666666
OECD,TUNISIA AI ROADMAP,Other,General Public,0.0,0.0,0.0,0.0,0.0,3,2021.0,0,0,0,1,1,0,This Roadmap states objectives and proposes an action plan for the development of AI in Tunisia.,Unknown,Tunisia,0.5418641390205371,0.5,0.5,,3,1,High,0.7211666666666666
OECD,AI USE CASES IN THE PUBLIC SECTOR,Social,General Public,0.0,0.0,0.0,0.0,0.0,7,2019.0,0,0,0,0,1,1,This initiative groups several AI use cases in the Tunisian public sector.,Unknown,Tunisia,0.08425487098472881,0.65,0.4,,-1,1,Medium,0.5481666666666666
OECD,AI USE CASES IN THE PUBLIC SECTOR,Social,General Public,0.0,0.0,0.0,0.0,0.0,7,2019.0,0,0,0,0,1,1,This initiative groups several AI use cases in the Tunisian public sector.,Unknown,Tunisia,0.08425487098472881,0.65,0.4,,-1,1,Medium,0.5481666666666666
OECD,AI USE CASES IN THE PUBLIC SECTOR,Social,General Public,0.0,0.0,0.0,0.0,0.0,7,2019.0,0,0,0,0,1,1,This initiative groups several AI use cases in the Tunisian public sector.,Unknown,Tunisia,0.08425487098472881,0.65,0.4,,-1,1,Medium,0.5481666666666666
OECD,AI USE CASES IN THE PUBLIC SECTOR,Social,General Public,0.0,0.0,0.0,0.0,0.0,7,2019.0,0,0,0,0,1,1,This initiative groups several AI use cases in the Tunisian public sector.,Unknown,Tunisia,0.08425487098472881,0.65,0.4,,-1,1,Medium,0.5481666666666666
OECD,AI USE CASES IN THE PUBLIC SECTOR,Social,General Public,0.0,0.0,0.0,0.0,0.0,7,2019.0,0,0,0,0,1,1,This initiative groups several AI use cases in the Tunisian public sector.,Unknown,Tunisia,0.08425487098472881,0.65,0.4,,-1,1,Medium,0.5481666666666666
OECD,START-UP ACT,Other,General Public,0.0,0.0,0.0,0.0,0.0,2,2018.0,0,1,1,1,0,0,"The Start-up Act is a law enacted on 17 April 2018 that created a favorable framework for entrepreneurs, investors and start-ups structured around a ""label"" of merit.",Unknown,Tunisia,0.5418641390205371,0.5,0.5,,3,1,High,0.6040000000000001
OECD,OPEN DATA POLICY,Privacy,Government,0.0,0.0,0.0,0.0,0.0,3,2019.0,1,1,0,1,0,1,The 2016 access to information law is the baseline from which the Tunisian government started working on open data. The law was implemented as a result of the efforts and advocacy civil society in Tunisia.,Unknown,Tunisia,0.09741969457609267,0.6,0.5,,4,2,High,0.5833333333333334
OECD,LAW ON THE PROTECTION OF PERSONAL DATA,Privacy,General Public,0.0,0.0,0.0,0.0,0.0,7,2004.0,1,0,0,1,0,0,"Organic Law No. 2004-63 dated July 27, 2004 on the protection of personal data.",Unknown,Tunisia,0.09741969457609267,0.6,0.5,,4,1,High,0.5578333333333334
OECD,LAW ON THE PROTECTION OF PERSONAL DATA,Privacy,General Public,0.0,0.0,0.0,0.0,0.0,7,2004.0,1,0,0,1,0,0,"Organic Law No. 2004-63 dated July 27, 2004 on the protection of personal data.",Unknown,Tunisia,0.09741969457609267,0.6,0.5,,4,1,High,0.5578333333333334
OECD,INTELLECTUAL PROPERTY POLICY FOR AI,Other,General Public,0.0,0.0,0.0,0.0,0.0,5,2021.0,0,0,0,1,1,0,Draft amendment of the intellectual property law allowing the protection of algorithms.,Unknown,Tunisia,0.5418641390205371,0.5,0.5,,3,1,Medium,0.5581666666666668
OECD,PUBLIC PROCUREMENT FOR INNOVATION,Social,General Public,0.0,0.0,0.0,0.0,0.0,4,2021.0,0,0,0,0,0,1,A national roadmap to facilitate access to markets to start-ups.,Unknown,Tunisia,0.08425487098472881,0.65,0.4,,-1,1,Medium,0.5036666666666667
OECD,EMERGING DIGITAL TECHNOLOGIES FOR KENYA - EXPLORATION AND ANALYSIS,Technology,Government,0.0,0.0,0.0,0.0,0.0,9,2019.0,0,0,0,0,1,0,"This initiative is part of Kenya's government Blockchain and AI Taskforce, and explores the different ways these technologies can contribute to addressing the country's challenges.",Unknown,Kenya,0.09320695102685624,0.7,0.8,,5,2,Medium,0.82
OECD,STRATEGY FOR DEVELOPING AN AI ECOSYSTEM,Other,General Public,0.0,0.0,0.0,0.0,0.0,6,2021.0,0,0,0,0,1,0,Establishing a strategy and a national roadmap for developing an AI Ecosystem.,Unknown,Morocco,0.5418641390205371,0.5,0.5,,3,1,Medium,0.7865000000000001
OECD,KENYA'S DIGITAL ECONOMY BLUEPRINT,Economic,"Business, General Public, Government",0.0,0.0,0.0,0.0,0.0,4,2019.0,0,0,0,1,0,0,"The Blueprint sets clear outcomes, identifies opportunities and areas that need further focus in the Kenyan digital economy ecosystem, while outlining corresponding plans of action for Government, private sector and the citizens. The Blueprint identifies the five pillars of the digital economy: Digital Government, Digital Business, Infrastructure, Innovation-Driven Entrepreneurship and Digital Skills and Values.",Unknown,Kenya,0.04265402843601896,0.85,0.75,,0,-1,Medium,0.6
OECD,KENYA'S DIGITAL ECONOMY STRATEGY,Economic,"Business, Government",0.0,0.0,0.0,0.0,0.0,4,2020.0,1,1,0,1,1,0,"This Strategy aims at developing the digital economy in Kenya. It focuses on six pillars (Digital Government, Digital Business, Infrastructure, Innovation and Entrepreneurship, Digital Skills and Values and Digital Inclusion) as well as the following cross-cutting themes: An Integrated Ecosystem, Data, Emerging Trends, Green ICT, Security and, Policy and Regulatory Framework.",Unknown,Kenya,0.04265402843601896,0.85,0.75,,0,-1,Medium,0.475
OECD,Kenya's Digital Literacy Programme (DigiSchool),Other,"Education, General Public",0.0,0.0,0.0,0.0,0.0,5,2013.0,0,0,0,0,1,1,The programme introduces primary school children to the use of digital technology and communications. It is targeted at learners in all public primary schools in Kenya.,Unknown,Kenya,0.5418641390205371,0.5,0.5,,3,-1,Medium,0.7786666666666667
OECD,AI USE CASES IN THE PUBLIC SECTOR,Social,General Public,0.0,0.0,0.0,0.0,0.0,7,2017.0,0,0,0,0,1,1,This initiative groups several projects using AI in Kenya's public sector.,Unknown,Kenya,0.08425487098472881,0.65,0.4,,-1,1,Medium,0.5481666666666666
